subject,block_type,stimulus_number,true_label,subject_response,site,called_target,true_target,trial_index,pearson_raw_contrast,lagged_xcorr_max_contrast,envelope_corr_contrast,log_spectrum_corr_contrast,mfcc_cosine_contrast,trial_index_z
3032025001,full_sentence,1512885,target,distractor,Oberlin,0,1,7,0.0036260271444916725,-0.00018486753106117249,0.017336249351501465,-0.000201299786567688,-0.01852285861968994,-1.5524823162181862
3032025001,full_sentence,1500770,target,distractor,Oberlin,0,1,8,0.006463227327913046,0.0011990554630756378,-0.014235198497772217,-0.006982147693634033,0.01529153622686863,-1.5293109383641834
3032025001,full_sentence,19389,target,target,Oberlin,1,1,9,0.003988973796367645,0.00014048442244529724,0.006408512592315674,-0.00032936036586761475,0.019833076745271683,-1.5061395605101806
3032025001,full_sentence,1784932,target,distractor,Oberlin,0,1,10,0.00826503336429596,0.0005279816687107086,0.014064192771911621,-0.00810040533542633,-0.03474564850330353,-1.4829681826561778
3032025001,full_sentence,2530401,target,distractor,Oberlin,0,1,11,0.005801628343760967,-0.0003290101885795593,0.0032377243041992188,-0.002274751663208008,0.060525842010974884,-1.459796804802175
3032025001,full_sentence,2487625,target,distractor,Oberlin,0,1,12,0.0006417244439944625,-0.001785222440958023,0.013171195983886719,-0.0008980333805084229,-0.0357246994972229,-1.4366254269481722
3032025001,full_sentence,499550,distractor,target,Oberlin,1,0,13,0.0004747838247567415,0.0009431131184101105,0.003448009490966797,0.0056436508893966675,-0.004303155466914177,-1.4134540490941694
3032025001,full_sentence,588063,distractor,distractor,Oberlin,0,0,14,0.001673875143751502,-0.0011966601014137268,0.006165683269500732,0.0024548619985580444,-0.010148552246391773,-1.3902826712401668
3032025001,full_sentence,417922,distractor,target,Oberlin,1,0,15,-0.0016677669482305646,0.0007195807993412018,0.010763823986053467,0.005544766783714294,0.03141254186630249,-1.367111293386164
3032025001,full_sentence,1633194,distractor,distractor,Oberlin,0,0,16,-0.0008538153488188982,-0.0002370588481426239,-0.004840731620788574,0.0015272945165634155,-0.06056290864944458,-1.3439399155321612
3032025001,full_sentence,1797030,distractor,target,Oberlin,1,0,17,-0.004191710148006678,-0.00040806829929351807,0.005977928638458252,-0.0010549575090408325,-0.015820547938346863,-1.3207685376781584
3032025001,full_sentence,966129,distractor,distractor,Oberlin,0,0,18,0.005730850622057915,0.0011343732476234436,-0.011158645153045654,0.0011778771877288818,0.007221920415759087,-1.2975971598241556
3032025001,full_sentence,690453,distractor,distractor,Oberlin,0,0,19,-0.002296946942806244,0.0009832493960857391,0.003083527088165283,-0.003788977861404419,-0.02666095271706581,-1.2744257819701528
3032025001,full_sentence,1285990,distractor,distractor,Oberlin,0,0,20,0.005065162666141987,-0.002170037478208542,0.01088404655456543,-0.00018981099128723145,0.0378870815038681,-1.25125440411615
3032025001,full_sentence,351826,distractor,distractor,Oberlin,0,0,21,0.001045420067384839,-0.0011491775512695312,-0.004767656326293945,-0.002039313316345215,0.02763882279396057,-1.2280830262621472
3032025001,full_sentence,1619569,target,target,Oberlin,1,1,22,0.005498883314430714,0.00032973289489746094,0.008705615997314453,0.0015222132205963135,0.06322424858808517,-1.2049116484081446
3032025001,full_sentence,837594,distractor,distractor,Oberlin,0,0,23,0.0010190701577812433,-7.27623701095581e-05,0.017633557319641113,-0.0013279914855957031,0.0032144375145435333,-1.1817402705541418
3032025001,full_sentence,2634690,distractor,distractor,Oberlin,0,0,24,-0.000897497870028019,-0.0008573122322559357,0.0036281943321228027,-0.002780541777610779,-0.024075396358966827,-1.158568892700139
3032025001,full_sentence,1881701,target,distractor,Oberlin,0,1,25,0.0030788166914135218,-6.08786940574646e-05,0.006109952926635742,-0.004684850573539734,-0.0017009451985359192,-1.1353975148461362
3032025001,full_sentence,389188,target,target,Oberlin,1,1,26,0.0057050688192248344,-0.0004758387804031372,0.010346293449401855,0.0052423179149627686,0.05379108712077141,-1.1122261369921334
3032025001,full_sentence,1789042,distractor,target,Oberlin,1,0,27,-0.0007671403582207859,0.00016978010535240173,-0.01504439115524292,0.002498134970664978,0.033577702939510345,-1.0890547591381305
3032025001,full_sentence,1361028,target,distractor,Oberlin,0,1,28,0.007025823928415775,-0.00035200268030166626,-0.007496654987335205,-0.0045547932386398315,-0.008036733604967594,-1.0658833812841277
3032025001,full_sentence,2490211,target,target,Oberlin,1,1,29,0.006148866377770901,0.00025686994194984436,0.0025593042373657227,-0.006157621741294861,0.033507827669382095,-1.042712003430125
3032025001,full_sentence,1893147,distractor,distractor,Oberlin,0,0,30,-0.005933602340519428,0.0001765042543411255,0.010410726070404053,-0.003445461392402649,0.05974964797496796,-1.0195406255761224
3032025001,full_sentence,1248677,distractor,target,Oberlin,1,0,31,0.000838651554659009,-0.00023547932505607605,0.011990725994110107,0.002532467246055603,0.0072379084303975105,-0.9963692477221194
3032025001,full_sentence,2654756,target,target,Oberlin,1,1,32,-0.0005025675054639578,-0.0016266480088233948,-0.006612122058868408,-0.00258086621761322,-0.05627105012536049,-0.9731978698681167
3032025001,full_sentence,270720,target,target,Oberlin,1,1,33,0.00488919485360384,0.0005708076059818268,0.01874864101409912,0.0009348392486572266,0.041121773421764374,-0.9500264920141139
3032025001,full_sentence,2152103,distractor,distractor,Oberlin,0,0,34,0.003362957388162613,-9.449943900108337e-05,0.020203590393066406,0.006398916244506836,-0.008336825296282768,-0.9268551141601111
3032025001,full_sentence,2433065,target,distractor,Oberlin,0,1,35,0.006428975611925125,0.0008474625647068024,0.0067931413650512695,-0.0006210952997207642,-0.0002827867865562439,-0.9036837363061083
3032025001,full_sentence,1455560,distractor,distractor,Oberlin,0,0,36,-0.0010764028411358595,-3.487616777420044e-05,-0.0020031332969665527,-0.0033362358808517456,-0.031717415899038315,-0.8805123584521056
3032025001,full_sentence,254758,distractor,distractor,Oberlin,0,0,37,0.0004883959772996604,-0.00016208365559577942,-0.008474409580230713,0.0016277283430099487,-0.011460855603218079,-0.8573409805981028
3032025001,full_sentence,1559140,distractor,distractor,Oberlin,0,0,38,0.002789590274915099,0.002213556319475174,0.003119170665740967,0.0008156746625900269,0.01133705023676157,-0.8341696027441
3032025001,full_sentence,933016,distractor,distractor,Oberlin,0,0,39,0.0031425212509930134,0.0009857378900051117,-0.00829005241394043,0.007849320769309998,0.07343237102031708,-0.8109982248900972
3032025001,full_sentence,1067883,distractor,distractor,Oberlin,0,0,40,0.0005945436423644423,0.0008485578000545502,0.019999802112579346,-0.0036273598670959473,0.03121808171272278,-0.7878268470360945
3032025001,full_sentence,793673,target,target,Oberlin,1,1,41,0.00029326684307307005,0.0009660236537456512,-0.0004265308380126953,-0.00353984534740448,-0.033990271389484406,-0.7646554691820917
3032025001,full_sentence,1430067,target,target,Oberlin,1,1,42,0.007450620178133249,5.2966177463531494e-05,0.009495794773101807,-0.004331454634666443,-0.03735595569014549,-0.7414840913280889
3032025001,full_sentence,2354618,target,distractor,Oberlin,0,1,43,0.0039701457135379314,-0.00015733018517494202,0.014433681964874268,0.003180399537086487,-0.011976871639490128,-0.7183127134740861
3032025001,full_sentence,1921945,distractor,distractor,Oberlin,0,0,44,0.002175354165956378,0.000792335718870163,0.010691285133361816,0.0028066635131835938,0.01446126401424408,-0.6951413356200834
3032025001,full_sentence,1560586,distractor,distractor,Oberlin,0,0,45,-0.0022290581837296486,0.0003100931644439697,0.008274614810943604,0.0034440308809280396,0.06529474258422852,-0.6719699577660806
3032025001,full_sentence,2265258,target,target,Oberlin,1,1,46,0.007417598739266396,0.0002591535449028015,0.00762331485748291,0.003581896424293518,0.036306899040937424,-0.6487985799120778
3032025001,full_sentence,2262329,distractor,distractor,Oberlin,0,0,47,-0.0013871709816157818,2.537667751312256e-05,0.005223274230957031,0.002733394503593445,-0.009721841663122177,-0.625627202058075
3032025001,full_sentence,1055025,target,target,Oberlin,1,1,48,0.007125685922801495,-0.0015217997133731842,0.017270207405090332,-0.0007417649030685425,0.003448314033448696,-0.6024558242040723
3032025001,full_sentence,2557564,distractor,target,Oberlin,1,0,49,0.002693925751373172,-0.002255469560623169,-0.002564728260040283,0.0039508044719696045,-0.031320348381996155,-0.5792844463500695
3032025001,full_sentence,2457843,distractor,target,Oberlin,1,0,50,0.0057766311801970005,-0.0003636553883552551,0.0006195306777954102,-0.00425836443901062,0.0032923901453614235,-0.5561130684960667
3032025001,full_sentence,83820,distractor,target,Oberlin,1,0,51,-0.00021777278743684292,-0.0001800060272216797,0.006628811359405518,-0.00330507755279541,-0.018271122127771378,-0.5329416906420639
3032025001,full_sentence,2534050,target,distractor,Oberlin,0,1,52,0.005330981686711311,0.0006265752017498016,0.006060183048248291,0.00045196712017059326,-0.00792280025780201,-0.5097703127880612
3032025001,full_sentence,351794,distractor,target,Oberlin,1,0,53,-0.0017307493835687637,0.0004022456705570221,0.014254212379455566,-0.0002923011779785156,-0.07908004522323608,-0.48659893493405837
3032025001,full_sentence,2070670,target,distractor,Oberlin,0,1,54,0.0032881945371627808,8.995085954666138e-05,-0.006386458873748779,-0.0003193467855453491,-0.02707589603960514,-0.46342755708005556
3032025001,full_sentence,2184351,distractor,target,Oberlin,1,0,55,0.00041779433377087116,0.00013184919953346252,-0.003460228443145752,0.001210227608680725,0.029643230140209198,-0.4402561792260528
3032025001,full_sentence,1755600,distractor,distractor,Oberlin,0,0,56,-0.0033383239060640335,0.000217389315366745,0.0015180110931396484,-0.00010870397090911865,0.029880359768867493,-0.41708480137205
3032025001,full_sentence,2649655,target,target,Oberlin,1,1,57,0.0027454420924186707,-7.411465048789978e-05,0.014774978160858154,-0.0001016855239868164,0.05408565327525139,-0.39391342351804726
3032025001,full_sentence,1204336,target,distractor,Oberlin,0,1,58,0.003934316802769899,-0.0004508867859840393,0.0017141103744506836,-0.0019125193357467651,-0.00174703577067703,-0.37074204566404445
3032025001,full_sentence,972144,distractor,distractor,Oberlin,0,0,59,-0.0005974006489850581,-0.0006760954856872559,0.0005831718444824219,-0.0019102096557617188,0.06217801198363304,-0.3475706678100417
3032025001,full_sentence,2416540,distractor,distractor,Oberlin,0,0,60,0.003688093274831772,0.0009162798523902893,-0.0043967366218566895,0.003653213381767273,0.05282827094197273,-0.3243992899560389
3032025001,full_sentence,341881,target,distractor,Oberlin,0,1,61,0.005620519630610943,0.0013453885912895203,-0.005647718906402588,-0.00025697052478790283,-0.008029192686080933,-0.30122791210203614
3032025001,full_sentence,847501,distractor,distractor,Oberlin,0,0,62,-0.0014719306491315365,-0.0004775822162628174,0.0159720778465271,-0.000510096549987793,0.03919411823153496,-0.27805653424803334
3032025001,full_sentence,2675662,target,target,Oberlin,1,1,63,-0.0011576740071177483,-0.000717945396900177,-0.020512044429779053,-0.00034049153327941895,-0.02532014437019825,-0.2548851563940306
3032025001,full_sentence,1154680,distractor,distractor,Oberlin,0,0,64,-0.004376842174679041,-0.000731736421585083,0.003908395767211914,-0.004193320870399475,-0.01908087357878685,-0.23171377854002778
3032025001,full_sentence,503104,distractor,distractor,Oberlin,0,0,65,0.0008550257189199328,0.000533759593963623,0.022981584072113037,-0.0003763437271118164,-0.05435524135828018,-0.208542400686025
3032025001,full_sentence,2276260,target,distractor,Oberlin,0,1,66,0.004257259890437126,0.0011086240410804749,0.009140431880950928,-0.003486648201942444,0.032864220440387726,-0.18537102283202223
3032025001,full_sentence,2690790,target,distractor,Oberlin,0,1,67,0.007948501966893673,-0.00011976063251495361,0.001711130142211914,0.00457356870174408,-0.02414499595761299,-0.16219964497801945
3032025001,full_sentence,364046,distractor,target,Oberlin,1,0,68,-0.005250786431133747,0.0003084354102611542,0.006864190101623535,0.00018189847469329834,0.013710721395909786,-0.13902826712401667
3032025001,full_sentence,996037,target,target,Oberlin,1,1,69,0.006935416720807552,0.000580228865146637,0.0009921789169311523,-0.0033452510833740234,0.004851293750107288,-0.11585688927001389
3032025001,full_sentence,1604178,target,distractor,Oberlin,0,1,70,0.006207616068422794,-0.0005294047296047211,-0.009220242500305176,0.00012074410915374756,0.063677117228508,-0.09268551141601111
