subject,block_type,metric,k,neighbour_consistency,null_mean,null_std,p_perm,label_neighbour_consistency,accuracy
4182026001,full_sentence,lagged_xcorr_max,10,0.5354012137559002,0.5157936614969656,0.015796624124394434,0.11377245508982035,0.5263513513513514,0.52
4182026002,full_sentence,lagged_xcorr_max,10,0.4898921832884097,0.501033692722372,0.016595392647565575,0.7604790419161677,0.4905405405405405,0.5133333333333333
4192026001,full_sentence,lagged_xcorr_max,10,0.5148849797023004,0.50485250338295,0.016597380070622565,0.2834331337325349,0.5107962213225371,0.5733333333333334
4192026002,full_sentence,lagged_xcorr_max,10,0.514246947082768,0.5060827679782903,0.016630945194663294,0.3313373253493014,0.4847870182555781,0.4666666666666667
2242025001,full_sentence,envelope_corr,10,0.5020134228187919,0.49926979865771814,0.015811263752106404,0.41317365269461076,0.49151391717583165,0.47333333333333333
2262025001,full_sentence,envelope_corr,10,0.4915368991198375,0.49773595125253894,0.0161028117873886,0.6407185628742516,0.49594594594594593,0.5266666666666666
3032025001,full_sentence,envelope_corr,10,0.5174731182795699,0.5117096774193549,0.015622423246890447,0.35528942115768464,0.5158891142663962,0.52
3032025002,full_sentence,envelope_corr,10,0.48415374241402565,0.4956790289952798,0.015133682709267446,0.7964071856287425,0.4973009446693657,0.5066666666666667
3062025001,full_sentence,envelope_corr,10,0.48721399730820997,0.4997913862718708,0.016136684945152534,0.7544910179640718,0.5152129817444219,0.5466666666666666
3062025002,full_sentence,envelope_corr,10,0.6786929884275017,0.651714091218516,0.01923248094456227,0.08982035928143713,0.6590141796083727,0.5466666666666666
3102025001,full_sentence,envelope_corr,10,0.5302826379542396,0.49881695827725436,0.015377571187441954,0.027944111776447105,0.5016903313049358,0.5466666666666666
3102025002,full_sentence,envelope_corr,10,0.5016926201760324,0.4963696682464455,0.01561166204318874,0.36726546906187624,0.48243243243243245,0.5333333333333333
3132025001,full_sentence,envelope_corr,10,0.5269541778975741,0.49878975741239895,0.014838856113043251,0.031936127744510975,0.48954821308159135,0.47333333333333333
3132026002,full_sentence,envelope_corr,10,0.49831195138419987,0.5013072248480757,0.01454325984207385,0.5748502994011976,0.4814314652261985,0.4866666666666667
3172026001,full_sentence,envelope_corr,10,0.5222672064777328,0.5308893387314441,0.017254869845412982,0.6826347305389222,0.513184584178499,0.5133333333333333
3192026001,full_sentence,envelope_corr,10,0.5,0.5109593495934959,0.01672298941612816,0.7584830339321357,0.5040485829959515,0.5333333333333333
3202026001,full_sentence,envelope_corr,10,0.4808338937457969,0.4997821116341628,0.01547891479787498,0.8982035928143712,0.504394861392833,0.54
3202026002,full_sentence,envelope_corr,10,0.5149051490514905,0.5008468834688347,0.015203763777019798,0.19560878243512975,0.5203252032520326,0.56
3292026001,full_sentence,envelope_corr,10,0.4888287068381855,0.5048706838185512,0.015518797867493031,0.8522954091816367,0.5047297297297297,0.44
4032026001,full_sentence,envelope_corr,10,0.506056527590848,0.4983055181695828,0.015784222714410146,0.31736526946107785,0.4749661705006766,0.4666666666666667
4042026001,full_sentence,envelope_corr,10,0.4830393487109905,0.49657394843962005,0.015574030656743865,0.8263473053892215,0.5020297699594046,0.5333333333333333
4042026002,full_sentence,envelope_corr,10,0.4653665097511769,0.5009105581708138,0.015474585090174459,0.9940119760479041,0.5003385240352065,0.5466666666666666
4042026003,full_sentence,envelope_corr,10,0.4959514170040486,0.5017354925775979,0.01464882312302749,0.6526946107784432,0.511864406779661,0.46
